,Date,closePrice,canolaOilPrice,soybeanOilPrice,soybeanMealPrice,cottonseedmealPrice,sunflowerseedMealPrice,Month
0,2017-11-27,878.2957861118076,34.784463401288264,27.24169456244653,302.1183769318051,219.18044579808404,147.44218071691392,10.999999701976785
1,2017-11-28,898.7819123353885,35.66731280533217,27.61880333279061,308.17082889251776,225.59063518085063,156.23964704988518,10.999999701976785
2,2017-11-29,922.3645493394005,36.557088645943416,28.004119835640495,314.60294704103285,233.29784218710364,165.36247695332398,10.999999701976785
3,2017-11-30,944.811791193539,37.31183824826035,28.354078443569,320.41752219349473,241.12334970208258,173.16897790874611,10.999999701976785
4,2017-12-01,962.6901054046863,37.85519213691642,28.629421970642284,324.70008890723693,247.74111602691656,179.00307550870463,11.999999672174463
5,2017-12-04,974.7192168206624,38.180077355051324,28.81280235898486,326.961836069937,252.23702195979678,182.91501574339495,11.999999672174463
6,2017-12-05,981.271473143721,38.36789154799481,28.911670472038146,327.46116901971385,254.6273589765099,185.20127922308419,11.999999672174463
7,2017-12-06,982.872774744335,38.48068268627423,28.94426690994699,326.9639767837724,255.61445064858856,186.20829268473338,11.999999672174463
8,2017-12-07,980.3920232437023,38.55050797727611,28.940986538641656,326.12189494314487,255.91858934768135,186.29571277116634,11.999999672174463
9,2017-12-08,974.801753131648,38.58544727797532,28.913088853914704,325.15918902934243,255.7826793503913,185.82447458516543,11.999999672174463
10,2017-12-11,967.5933079100778,38.57040341726306,28.855758292386,324.0301485057619,255.17180459695223,185.08528412010656,11.999999672174463
11,2017-12-12,960.628566235683,38.49301471375274,28.75604751869859,322.68385987089,254.02948066691366,184.16033629601915,11.999999672174463
12,2017-12-13,955.9448875205245,38.24688827631911,28.570353978486583,320.6392277403458,251.24983361196428,182.53852724151054,11.999999672174463
13,2017-12-14,953.8427435510296,38.011934698429336,28.365961701945896,318.5653654216225,248.99990846014558,180.62832132214666,11.999999672174463
14,2017-12-15,953.743184242691,37.84716159205835,28.175284744229735,317.0505385009655,247.6529960772806,178.90604183432518,11.999999672174463
15,2017-12-18,954.7100475144077,37.75946532337795,28.021576083392794,316.19380793872494,247.10702942497764,177.56753735191575,11.999999672174463
16,2017-12-19,956.2559823299979,37.720531408028364,27.907567780182966,315.8040162889577,247.0096737183237,176.55148848224516,11.999999672174463
