,Date,closePrice,canolaOilPrice,soybeanOilPrice,soybeanMealPrice,cottonseedmealPrice,sunflowerseedMealPrice,Month
0,2017-11-27,893.7858469596619,34.60404540113283,27.111038154511224,302.5444287108576,217.44487271579615,144.84514844533905,10.999999701976785
1,2017-11-28,913.7139809366364,35.321423624152374,27.308237850359163,308.01174638014464,220.05619560163586,150.4107467846878,10.999999701976785
2,2017-11-29,932.3004995551681,36.06471815501381,27.481677603659122,312.59837888506337,222.93070735131496,156.48945489371735,10.999999701976785
3,2017-11-30,947.4117329417966,36.71431949736959,27.62037039099744,315.91178463145263,226.112599660366,161.91776714813537,10.999999701976785
4,2017-12-01,958.6470387127067,37.21664420549725,27.71240074886379,318.0792903018491,229.49511913322937,166.02901785388636,11.999999672174463
5,2017-12-04,966.4072910467329,37.58084284236707,27.750933634082465,319.32022319016625,232.94791623972404,168.72894393169756,11.999999672174463
6,2017-12-05,971.2883343484616,37.83892580217361,27.73519617187991,319.8521619590966,236.37693272203376,170.2330323214025,11.999999672174463
7,2017-12-06,973.7116331920354,38.01284730578002,27.661444721317114,319.87947752487474,239.67652615013685,170.74710430278313,11.999999672174463
8,2017-12-07,974.0370559053096,38.122710370529745,27.536429768933736,319.5747964215664,242.74025651904245,170.53504693952374,11.999999672174463
9,2017-12-08,972.5688662524287,38.17883688876194,27.36704142141933,319.09894120701523,245.44823461513633,169.84602704988743,11.999999672174463
10,2017-12-11,969.698106804612,38.18667618257245,27.161904988366924,318.5527071632081,247.68269486886388,168.92187467209445,11.999999672174463
11,2017-12-12,965.9472260416237,38.14820240258295,26.931783462825614,317.979402247517,249.36012876404783,167.97961915764168,11.999999672174463
12,2017-12-13,961.4314654495241,38.10477708632528,26.705829472995198,317.09592707191825,249.88239052150627,167.11975248691996,11.999999672174463
13,2017-12-14,956.9650115941928,38.026406805138755,26.489528343471573,316.1163229698255,249.95138156198007,166.73942501398034,11.999999672174463
14,2017-12-15,953.2250907994803,37.90654270999902,26.29219320445533,315.20665696178725,249.69151069057605,166.78780538634302,11.999999672174463
15,2017-12-18,950.7873463153578,37.746641507491404,26.130752744870158,314.401250586134,249.26482258337555,167.2042978340361,11.999999672174463
16,2017-12-19,949.7516336867866,37.55794269515541,26.01370447077958,313.70047732302015,248.7651378369666,167.87407618306082,11.999999672174463
17,2017-12-20,949.7706933602685,37.358789380868885,25.93835249772845,313.0893893805175,248.20842728588562,168.72184596510203,11.999999672174463
18,2017-12-21,950.6092227766761,37.16337512451934,25.90158721426177,312.5476700106079,247.6307542088444,169.69688535865953,11.999999672174463
19,2017-12-22,952.0221446246483,36.98399563587766,25.89536092075106,312.053411239481,247.04083553631529,170.7504333263268,11.999999672174463
20,2017-12-26,953.7480466041927,36.8318159445232,25.9091082994227,311.5980788309642,246.44467161008734,171.86704240880172,11.999999672174463
21,2017-12-27,955.7814662251354,36.709005450404966,25.94045711530532,311.17685904084465,245.88757113346583,173.01996909116556,11.999999672174463
22,2017-12-28,957.9356029427854,36.61850088999208,25.979654104275475,310.7895014513943,245.35213891580761,174.1776540865773,11.999999672174463
23,2017-12-29,960.2026719432835,36.5572812297509,26.02553116435069,310.4368674995978,244.8649382317461,175.3178392635119,11.999999672174463
24,2018-01-02,962.5054461237511,36.521622905078424,26.07409214697435,310.11836190674137,244.4130596456169,176.40117247526882,1.0
25,2018-01-03,964.7269608427006,36.50898717493465,26.121442265009797,309.8389443747995,243.98564324773736,177.41307712361322,1.0
26,2018-01-04,966.8394619266772,36.515064893329644,26.167653289897245,309.605668097953,243.59918836676485,178.35068385599774,1.0
27,2018-01-05,968.8111715905683,36.53528002910081,26.21231023548878,309.4231700970467,243.25970823458894,179.20424980200818,1.0
28,2018-01-08,970.5471850811477,36.567824360235676,26.253140484797193,309.29848138640557,242.96965197030724,179.98761177686967,1.0
29,2018-01-09,972.1483026174182,36.60580718479208,26.294160429605824,309.23143025101604,242.76999720345242,180.70109298675158,1.0
30,2018-01-10,973.626533805479,36.64418184076301,26.33312370132194,309.2159344020029,242.63717438523537,181.31614714454645,1.0
31,2018-01-11,974.915768956401,36.68311025847796,26.367576026634275,309.2430889849559,242.5502016545451,181.8333632037183,1.0
32,2018-01-12,974.9586466614991,36.691921134265314,26.445859780689336,310.15900398852835,243.92788915238626,182.60341267558485,1.0
33,2018-01-16,976.6439014163209,36.75881918471244,26.583528008925615,311.7531203166854,245.32954579213242,183.52581794447386,1.0
34,2018-01-17,979.0649435385737,36.85206689821704,26.75342075420839,313.851957153169,247.11757997224802,184.52940901190823,1.0
35,2018-01-18,982.2016462229883,36.96096054672477,26.951468967545072,316.4692330966021,249.36442116751883,185.58795949284013,1.0
36,2018-01-19,985.9641254839285,37.07650216827543,27.180988491289746,319.61911606655997,252.18500395917422,186.67088331011598,1.0
37,2018-01-22,990.2672994288016,37.19235199055606,27.447348045284002,323.2909411297435,255.7044525528995,187.76017069774713,1.0
38,2018-01-23,995.0045073607561,37.30261455008982,27.751096257899096,327.4195309908484,260.01652953983046,188.79668210911328,1.0
39,2018-01-24,1000.0220735554205,37.40193814944453,28.086238857871336,331.88115353495476,265.1641170618506,189.76965477877715,1.0
40,2018-01-25,1005.1678617572318,37.482250595014825,28.440424716456803,336.52202079594025,271.11812216210086,190.73141578554643,1.0
41,2018-01-26,1009.9883322095511,37.5337554350574,28.788326457577703,341.14518710094706,277.60896450096527,191.58038143041398,1.0
42,2018-01-29,1013.9360375584467,37.55322872334178,29.110532376522855,345.5041526861281,284.1462112016786,192.24033969866187,1.0
43,2018-01-30,1016.6396334358575,37.54583023987263,29.397385485567693,349.39819987216174,290.13803907936085,192.68936643847337,1.0
44,2018-01-31,1017.9402833981122,37.52115485645634,29.642566023671403,352.7500941078766,294.73006649177086,192.85676568708638,1.0
45,2018-02-01,1018.0442062896403,37.49074060885304,29.848640909469093,355.54445258997663,297.9592815823323,192.70503116414486,1.9999999701976785
46,2018-02-02,1017.286665178313,37.46130260788629,30.01823982528449,357.89240927522224,300.2371879198409,192.1801263893236,1.9999999701976785
47,2018-02-05,1016.0394592752483,37.4368781165237,30.158961245456293,359.8247927323767,301.8374294480993,191.29748266161627,1.9999999701976785
48,2018-02-06,1014.5270886169717,37.417892285177636,30.275752847054868,361.3557408308878,302.88351266517833,190.136120298234,1.9999999701976785
49,2018-02-07,1012.9118097170632,37.40338252800066,30.372301609355898,362.48274080772416,303.4516438453144,188.83210909644686,1.9999999701976785
50,2018-02-08,1011.4130668565308,37.39486019473455,30.45461231266661,363.1457381988186,303.596728371645,187.57790755652658,1.9999999701976785
51,2018-02-09,1010.1330510244936,37.390498071538055,30.521886075962854,363.40775813797245,303.4098734746001,186.49350058205167,1.9999999701976785
52,2018-02-12,1009.1050882218541,37.38361703210527,30.57090451676754,363.34518518704016,303.00511787342344,185.58360339191407,1.9999999701976785
