,Date,closePrice,canolaOilPrice,soybeanOilPrice,soybeanMealPrice,cottonseedmealPrice,sunflowerseedMealPrice,Month
0,2017-11-27,870.3098175883235,34.5767211573887,27.136707813042857,301.1001115521544,219.43084002871672,144.85843423893533,10.999999701976785
1,2017-11-28,884.6630294549913,35.44532864734948,27.38572504797112,306.2361186969299,225.94585170885975,151.94734791943324,10.999999701976785
2,2017-11-29,906.8459476987501,36.368161931662236,27.63678914916556,312.7176607192158,233.60042279529685,161.38404782284172,10.999999701976785
3,2017-11-30,929.7144106355778,37.03649738033545,27.857426954156647,319.96785781138306,241.37344343224706,170.2239125206591,10.999999701976785
4,2017-12-01,947.4121708270515,37.422943445249345,28.022030926420133,326.72811190309693,248.32140901688715,176.59088372310165,11.999999672174463
5,2017-12-04,958.9657221084149,37.61136404395342,28.11989356130758,332.0390054230642,253.80243121394233,180.54698469405562,11.999999672174463
6,2017-12-05,965.8488991467552,37.67196796911462,28.163760439911467,335.7764427929197,257.7010711170007,182.8904520745291,11.999999672174463
7,2017-12-06,969.7994024111582,37.66190596495858,28.174161293575118,338.14421539072725,260.25974317884584,184.36916698435513,11.999999672174463
8,2017-12-07,972.1270870810373,37.61893678578125,28.171408311597695,339.57307891369146,261.85960767166415,185.33965814887483,11.999999672174463
9,2017-12-08,973.6409099087558,37.569109890469626,28.166224786407323,340.3692412977827,262.85731111899065,186.01019603239737,11.999999672174463
10,2017-12-11,974.7894390205003,37.52511015468928,28.160498955827244,340.7409327541648,263.49563534147336,186.4633418552775,11.999999672174463
11,2017-12-12,975.7803886188779,37.49075793473192,28.152042517362442,340.81119853770355,263.92583600106383,186.73348116274767,11.999999672174463
12,2017-12-13,977.9961251250451,37.45324574101993,28.140254373093903,340.9245247228032,264.1728747774066,186.76692941008926,11.999999672174463
13,2017-12-14,979.7700298283474,37.41851568362712,28.122970434912652,341.1137432200518,264.4693213090179,186.8246971260799,11.999999672174463
14,2017-12-15,981.3690330440279,37.38129269881633,28.102873947364316,341.39099141898936,264.77306686004505,186.78160656135458,11.999999672174463
15,2017-12-18,982.882472807591,37.34860809470059,28.078114350210342,341.62331897038604,265.1022703595865,186.73300353585304,11.999999672174463
