,Date,closePrice,canolaOilPrice,soybeanOilPrice,soybeanMealPrice,cottonseedmealPrice,sunflowerseedMealPrice,Month
0,2017-11-27,871.5493594733744,34.23324788468095,27.182825249328268,299.6939092237524,220.2590736992504,142.77066558362674,10.999999701976785
1,2017-11-28,879.4791577114106,34.4049755301115,27.518504101093704,302.8214340045989,227.82055892482865,145.32065766619783,10.999999701976785
2,2017-11-29,888.3873637003647,34.64594774764824,27.87653055501988,306.9030254664992,235.8811407859799,149.12177364772165,10.999999701976785
3,2017-11-30,898.3123340745713,34.96447253569152,28.213561780245534,311.5285542839005,243.38431683625373,154.02469901144923,10.999999701976785
4,2017-12-01,909.2970771285225,35.35052118825875,28.501357700625146,316.02402758100857,249.82763981957484,159.3540203985738,11.999999672174463
5,2017-12-04,921.4413740674763,35.77562053926298,28.740560578533987,319.8459458756066,255.25930904428867,164.20929709279417,11.999999672174463
6,2017-12-05,934.6897880336977,36.20375483448247,28.951182732314514,322.8557237041039,260.0455193758855,168.06355579980564,11.999999672174463
7,2017-12-06,948.4700819084303,36.600745029451076,29.14867778313615,325.3350624081224,264.47502840102027,170.87075759638304,11.999999672174463
8,2017-12-07,961.6317084858418,36.93161284024215,29.338315556261108,327.6545372964562,268.7940918224296,172.71695971627886,11.999999672174463
9,2017-12-08,972.8447437619776,37.16756565487699,29.51324279929538,330.1597305576794,273.1046155522487,173.72214885866137,11.999999672174463
10,2017-12-11,981.3282507260008,37.30177524453437,29.660027501731086,333.00985349042514,277.4076533561945,174.01981814939555,11.999999672174463
11,2017-12-12,987.1154531861368,37.35377253936494,29.766786017761156,336.19002985068755,281.5980767970034,173.80010259551386,11.999999672174463
12,2017-12-13,990.7563845546606,37.34603186978802,29.822438619194976,338.7687285853715,285.1994097542412,173.2462708685414,11.999999672174463
13,2017-12-14,993.2825151431874,37.34135588163193,29.838753885077168,341.4147882579485,288.1527573586613,172.80321626050238,11.999999672174463
14,2017-12-15,994.8303185644145,37.342838577035565,29.83690855514599,343.9222252620152,290.6724497565533,172.4385894250308,11.999999672174463
15,2017-12-18,995.8763453139421,37.36064391628835,29.828624716824862,346.22434548631435,292.6826158162943,172.31108100006722,11.999999672174463
16,2017-12-19,996.7456580283801,37.401370393721436,29.822072110247905,348.2463985235371,294.0541096208387,172.50852405770533,11.999999672174463
17,2017-12-20,997.5395071041686,37.46514195600676,29.821841201862647,349.94435092037907,294.80884434105957,172.95144579209696,11.999999672174463
18,2017-12-21,998.328712694949,37.52880090007941,29.824615589357332,351.4180091665409,295.0605557788385,173.50341369682656,11.999999672174463
19,2017-12-22,999.1609149014365,37.570154774241715,29.82072772753508,352.79519791809855,294.9139373305468,173.98843842153738,11.999999672174463
20,2017-12-26,1000.0901070835117,37.59112275276895,29.806237645214885,354.0538231766437,294.4289408536731,174.3102117101411,11.999999672174463
21,2017-12-27,1001.1667042212604,37.600298138392624,29.781069406082132,355.1162869275596,293.51649575366855,174.61627358773774,11.999999672174463
22,2017-12-28,1002.2580726865696,37.61018221910023,29.749482417498438,355.89115664997246,292.26573707558464,174.97397662882722,11.999999672174463
23,2017-12-29,1003.2308033799865,37.62255522894608,29.718560840243068,356.3760226098589,290.80227240387586,175.47041053131392,11.999999672174463
24,2018-01-02,1003.9939699512155,37.63765606514464,29.693680655446624,356.62863256627105,289.25737452217254,176.10614629276353,1.0
25,2018-01-03,1004.5137412951992,37.654706062716514,29.679200258880844,356.70989383450984,287.7786093011541,176.81997943825198,1.0
26,2018-01-04,1004.8174644554347,37.67067952346836,29.676347223060308,356.6878627982732,286.44550866098945,177.5697602921245,1.0
27,2018-01-05,1004.9481734197417,37.68302454535603,29.683062937741617,356.62308617133385,285.2856638618278,178.32615969010814,1.0
28,2018-01-08,1004.9380175481048,37.69245782002294,29.699189718842888,356.5238520650117,284.3814619811017,179.0506658215424,1.0
29,2018-01-09,1004.8482217042194,37.695065697983445,29.72108204211734,356.4395113741968,283.6577343976663,179.76212160609674,1.0
30,2018-01-10,1004.7074970136981,37.691102736381005,29.742645243456764,356.399793691566,283.0235478974484,180.45963643121584,1.0
31,2018-01-11,1004.5098452524461,37.68424235472688,29.763064169769578,356.374002096533,282.50981294147965,181.1160717522185,1.0
32,2018-01-12,1005.9794848998781,37.667606179108105,29.801344402084336,358.10914224147297,285.80559251109327,182.25055772703465,1.0
33,2018-01-16,1006.9244387705013,37.67261102577283,29.86990365870656,359.2626263972303,288.73546079742795,182.6964565493634,1.0
34,2018-01-17,1007.9727545619343,37.675297869758204,29.95210316955659,359.9882310822598,291.6202395121661,183.15522256840944,1.0
35,2018-01-18,1008.9489888909205,37.67798071546384,30.04270584722214,360.4085493685583,294.3291521405472,183.60257940967963,1.0
36,2018-01-19,1009.7065496452386,37.676219473238305,30.132383147910865,360.6846957294923,296.7601348667048,184.02145101389664,1.0
37,2018-01-22,1010.1000593063312,37.66718136188572,30.21096367348121,360.99501910195374,298.8886191590599,184.41490783966864,1.0
38,2018-01-23,1010.0822234655262,37.647931310886825,30.272317116248715,361.49108660455653,300.67865452728023,184.78259436020946,1.0
39,2018-01-24,1009.716471941171,37.62180954977454,30.316470596325747,362.155251657743,302.1723658198441,185.11061630141938,1.0
40,2018-01-25,1009.1575533090926,37.59588037246974,30.350063504648823,362.8064465035738,303.4362530653012,185.3787768688976,1.0
41,2018-01-26,1008.6137610396455,37.56977693680627,30.380656928544607,363.3551732769941,304.36676364117545,185.58341665057182,1.0
42,2018-01-29,1008.1906433222348,37.545333453614916,30.410965203830408,363.73806341417566,304.94101761905546,185.7323967387151,1.0
43,2018-01-30,1007.8869855631966,37.52432282677045,30.441506712082525,363.92005843318816,305.23713545310363,185.83365004919355,1.0
44,2018-01-31,1007.6836812698928,37.5044243880737,30.471652654124323,363.9630787679126,305.3089139778135,185.9026832957737,1.0
45,2018-02-01,1007.552533183261,37.4867300010837,30.500411208703696,363.88342017313346,305.2332361976983,185.94530341596376,1.9999999701976785
46,2018-02-02,1007.4685393598785,37.470445340892084,30.527219827204203,363.7303476862341,305.0628419590093,185.9700143231956,1.9999999701976785
47,2018-02-05,1007.419002624442,37.455588732947646,30.551722461293547,363.53292121133853,304.8353123497938,185.98155278343918,1.9999999701976785
