,Date,closePrice,canolaOilPrice,soybeanOilPrice,soybeanMealPrice,cottonseedmealPrice,sunflowerseedMealPrice,Month
0,2017-11-14,2.400377631187439,2.272350527346134,1.6605188101530075,1.5903768874704838,1.7991293519735336,1.6245093047618866,11.0
1,2017-11-15,4.458518862724304,3.9915274381637578,2.6800008565187454,2.339510917663574,2.960275307297707,2.7786968350410466,11.0
2,2017-11-16,6.456457883119583,5.594818592071533,3.6848781108856206,3.1189561486244206,4.1846009492874146,4.27560630440712,11.0
3,2017-11-17,7.996087610721588,6.746370077133179,4.47215148806572,3.858479112386704,5.303862273693085,5.741458892822266,11.0
4,2017-11-20,9.041807174682617,7.431008815765381,5.014323800802231,4.523405700922012,6.248549282550812,6.916906893253326,11.999999999999998
5,2017-11-21,9.702731668949127,7.78128844499588,5.368631422519684,5.0883307456970215,7.009953618049622,7.734448075294495,11.999999999999998
6,2017-11-22,10.09240347146988,7.922590434551239,5.598654806613922,5.538901716470718,7.593422770500183,8.248186111450195,11.999999999999998
7,2017-11-24,10.316428303718567,7.93296217918396,5.750119715929031,5.883480131626129,8.015816807746887,8.543727397918701,11.999999999999998
8,2017-11-27,10.444643497467041,7.875291109085083,5.848438531160355,6.147172510623932,8.30134630203247,8.698855102062225,11.999999999999998
9,2017-11-28,10.519997477531433,7.797605633735657,5.911989808082581,6.3565953373909,8.478451430797577,8.771446824073792,11.999999999999998
10,2017-11-29,10.567285001277924,7.729942440986633,5.950050354003906,6.530523180961609,8.577155768871307,8.798291146755219,11.999999999999998
11,2017-11-30,10.600598633289337,7.68058305978775,5.96618527173996,6.67891800403595,8.624413132667542,8.799829959869385,11.999999999999998
12,2017-12-01,10.590643882751465,7.661571145057678,5.960655182600021,6.8520636558532715,8.676631808280945,8.816850006580353,11.999999999999998
13,2017-12-04,10.59496921300888,7.663576126098633,5.981305569410324,7.0414170026779175,8.734875917434692,8.902629494667053,11.999999999999998
14,2017-12-05,10.6118443608284,7.661720633506775,6.0001135766506195,7.231451570987701,8.817432224750519,9.017512679100037,11.999999999999998
15,2017-12-06,10.652329504489899,7.640755534172058,6.019169092178345,7.417021155357361,8.941093921661377,9.155135810375214,11.999999999999998
16,2017-12-07,10.722149789333344,7.594024658203125,6.030401051044464,7.596724629402161,9.107643723487854,9.308569967746735,11.999999999999998
17,2017-12-08,10.818942248821259,7.527261674404144,6.023646861314774,7.771567106246948,9.311299443244934,9.471804797649384,11.999999999999998
18,2017-12-11,10.936371982097626,7.438177049160004,5.997785359621048,7.941457450389862,9.550207555294037,9.636782348155975,11.999999999999998
19,2017-12-12,11.061605274677275,7.330968916416168,5.948832482099533,8.104913890361786,9.813141345977783,9.795856416225433,11.999999999999998
20,2017-12-13,11.17993128299713,7.216905295848846,5.872547805309296,8.259477734565735,10.08402293920517,9.945062935352325,11.999999999999998
21,2017-12-14,11.277021408081053,7.097680389881134,5.778487116098404,8.400027692317963,10.352767765522003,10.078636109828949,11.999999999999998
22,2017-12-15,11.345430731773375,6.9867337346076965,5.665545970201492,8.520124614238739,10.601584076881409,10.196727395057678,11.999999999999998
23,2017-12-18,11.383518815040587,6.888433277606964,5.5460145473480225,8.614543616771698,10.824298918247223,10.297216415405273,11.999999999999998
24,2017-12-19,11.394945502281187,6.808274030685425,5.427142381668091,8.6802339553833,11.015232384204863,10.379309833049774,1.0
25,2017-12-20,11.387225866317747,6.750073194503784,5.314310729503632,8.718771159648895,11.174379229545591,10.444014072418213,1.0
26,2017-12-21,11.366517782211302,6.713771104812622,5.2122907638549805,8.734737575054169,11.305436015129088,10.491736948490143,1.0
27,2017-12-22,11.337143957614897,6.69805645942688,5.122577041387558,8.733956038951874,11.412976562976835,10.523153126239777,1.0
28,2017-12-26,11.30364543199539,6.703143656253815,5.0395660400390625,8.723288595676422,11.50107705593109,10.543673694133759,1.0
29,2017-12-27,11.264706969261168,6.7217366099357605,4.967714220285416,8.708358764648438,11.574658155441282,10.549549639225006,1.0
30,2017-12-28,11.220093190670012,6.752175867557526,4.90714418888092,8.693473517894745,11.634958386421202,10.540781617164612,1.0
31,2017-12-29,11.172996461391447,6.796779155731201,4.85271891951561,8.683249294757843,11.682396709918974,10.524708330631256,1.0
32,2018-01-02,11.041642010211943,6.755326926708221,4.838980406522751,8.722905695438385,11.728544056415556,10.459069788455963,1.0
33,2018-01-03,10.945874333381653,6.641008913516998,4.844275772571564,8.726490795612335,11.744821906089781,10.307990074157715,1.0
34,2018-01-04,10.876299262046814,6.534110903739929,4.903800696134567,8.743610501289368,11.728857457637785,10.147040843963623,1.0
35,2018-01-05,10.824784755706787,6.436000257730484,5.0189599096775055,8.774104177951813,11.655229806900023,9.995395302772522,1.0
36,2018-01-08,10.78589153289795,6.35688054561615,5.176190942525864,8.8164684176445,11.490645647048948,9.872802972793579,1.0
37,2018-01-09,10.754700899124146,6.313665926456451,5.346667438745499,8.868395984172821,11.21126091480255,9.7982816696167,1.0
38,2018-01-10,10.7250497341156,6.322214305400848,5.505157649517059,8.928371667861938,10.814803123474121,9.78005588054657,1.0
