,Date,closePrice,canolaOilPrice,soybeanOilPrice,soybeanMealPrice,cottonseedmealPrice,sunflowerseedMealPrice,Month
0,2017-11-27,1.8479575738310814,2.0489290580153465,1.4154740497469902,1.5078920051455498,1.540413036942482,1.8383559733629227,11.0
1,2017-11-28,3.414562672376633,3.397573605179787,1.9406813085079193,2.3865738809108734,2.3421828597784042,3.2275413125753407,11.0
2,2017-11-29,5.291076749563217,4.7038726806640625,2.4675630182027817,3.3925672173500065,3.356877833604813,4.879895657300949,11.0
3,2017-11-30,6.859455466270447,5.802003353834152,2.94578230381012,4.310745924711227,4.482969403266907,6.413631737232208,11.0
4,2017-12-01,7.931266665458679,6.625074625015259,3.360414251685143,5.0528029799461365,5.595292955636978,7.599311828613281,11.999999999999998
5,2017-12-04,8.615001916885376,7.171768307685852,3.7100224941968922,5.618758380413055,6.602368772029877,8.397838473320007,11.999999999999998
6,2017-12-05,9.05063682794571,7.478923797607422,3.9887769818305974,6.045037478208542,7.464627325534821,8.866440176963806,11.999999999999998
7,2017-12-06,9.36151772737503,7.614240348339081,4.189642578363419,6.3713409304618835,8.176306426525116,9.097589313983917,11.999999999999998
8,2017-12-07,9.59563958644867,7.662223517894745,4.321381568908691,6.629150152206421,8.739718556404114,9.181542158126831,11.999999999999998
9,2017-12-08,9.784522831439972,7.689839541912079,4.407635420560837,6.852876007556915,9.176294982433319,9.201948642730713,11.999999999999998
10,2017-12-11,9.94662207365036,7.730501711368561,4.474655091762543,7.066222250461578,9.51268595457077,9.213168799877167,11.999999999999998
11,2017-12-12,10.094488441944122,7.790252506732941,4.540430665016174,7.2801061272621155,9.77092331647873,9.241711258888245,11.999999999999998
12,2017-12-13,10.20313048362732,7.831845700740814,4.592333972454071,7.439838469028473,9.867863297462463,9.28699642419815,11.999999999999998
13,2017-12-14,10.339857995510101,7.894463002681732,4.655617743730545,7.5750343799591064,9.92245215177536,9.314314126968384,11.999999999999998
14,2017-12-15,10.467850923538208,7.958940386772156,4.723777592182159,7.684971988201141,9.935742199420929,9.339881896972656,11.999999999999998
15,2017-12-18,10.603127479553223,8.020150005817413,4.791703373193741,7.775889158248901,9.920630753040314,9.374272763729095,11.999999999999998
16,2017-12-19,10.742797553539276,8.072968602180481,4.853993505239487,7.835240006446838,9.87544721364975,9.407999455928802,11.999999999999998
17,2017-12-20,10.865216135978699,8.11777776479721,4.905796498060226,7.854939043521881,9.800333201885223,9.42667829990387,11.999999999999998
18,2017-12-21,10.970412731170654,8.161657869815826,4.94453302025795,7.838816583156586,9.705138564109802,9.430366337299347,11.999999999999998
19,2017-12-22,11.052007198333738,8.205690085887909,4.968388557434082,7.787619411945343,9.594319105148315,9.414220929145813,11.999999999999998
20,2017-12-26,11.097302854061125,8.250568747520447,4.977409660816193,7.7103089690208435,9.475748538970947,9.374643206596375,11.999999999999998
21,2017-12-27,11.122625410556791,8.29987633228302,4.974061906337738,7.6187997460365295,9.360744714736938,9.321756422519684,11.999999999999998
22,2017-12-28,11.119619250297545,8.346628189086914,4.961006581783295,7.518491685390472,9.248588383197784,9.253215312957764,11.999999999999998
23,2017-12-29,11.10323256254196,8.393565595149994,4.942965030670166,7.421877562999725,9.148912370204926,9.181170403957367,11.999999999999998
24,2018-01-02,11.07922065258026,8.437037885189056,4.924452722072601,7.334569096565247,9.062138259410858,9.11182153224945,1.0
25,2018-01-03,11.050585091114042,8.476136326789856,4.909418970346451,7.262315034866333,8.990223824977875,9.050368666648865,1.0
26,2018-01-04,11.023595869541166,8.512435138225555,4.901406913995743,7.210421562194824,8.936290621757507,9.003288328647614,1.0
27,2018-01-05,11.002523899078367,8.546322464942932,4.902866393327713,7.180910706520081,8.901192307472229,8.974442958831787,1.0
28,2018-01-08,10.981769263744354,8.57715380191803,4.915443420410156,7.175255715847015,8.883883774280548,8.962110817432404,1.0
29,2018-01-09,10.976156234741211,8.61090475320816,4.940136551856995,7.196256220340729,8.890763521194458,8.97505009174347,1.0
30,2018-01-10,10.988024830818176,8.64327359199524,4.976613700389862,7.236962974071503,8.916176557540894,9.011332511901855,1.0
31,2018-01-11,11.00769370794296,8.672248780727386,5.024410009384155,7.292968690395355,8.955404818058014,9.063620030879974,1.0
32,2018-01-12,11.147792577743528,8.74904978275299,5.1649022698402405,7.633676469326019,9.329243302345276,9.232488870620728,1.0
33,2018-01-16,11.2892689704895,8.839164435863495,5.339997828006744,8.028546273708344,9.637961864471436,9.455010950565338,1.0
34,2018-01-17,11.403971195220945,8.941640079021454,5.562890350818634,8.353253543376923,9.89185357093811,9.623010396957397,1.0
35,2018-01-18,11.476522922515867,9.067428052425385,5.88562148809433,8.493574023246765,10.02996975183487,9.634536743164062,1.0
36,2018-01-19,11.502988934516905,9.218142569065094,6.311440646648407,8.408747851848602,10.048524022102356,9.466633021831512,1.0
37,2018-01-22,11.481082975864409,9.335056960582733,6.6993789076805115,8.250320255756378,10.039083302021027,9.274548888206482,1.0
38,2018-01-23,11.427143871784208,9.379573702812195,6.943272590637207,8.158465504646301,10.067905068397522,9.177376806735992,1.0
39,2018-01-24,11.356746613979338,9.367426455020905,7.081710696220398,8.132849872112274,10.121170163154602,9.142734825611115,1.0
40,2018-01-25,11.274973154067991,9.323619782924652,7.1669230461120605,8.146073043346405,10.183251142501831,9.135390222072601,1.0
41,2018-01-26,11.199293315410612,9.264312863349915,7.226991176605225,8.169324398040771,10.241434931755066,9.134168088436127,1.0
