,Date,closePrice,canolaOilPrice,soybeanOilPrice,soybeanMealPrice,cottonseedmealPrice,sunflowerseedMealPrice,Month
0,2017-11-27,1.8801395520567894,1.4997314028441906,1.456772692501545,1.329555932432413,1.5794790647923946,2.3187116160988808,11.0
1,2017-11-28,3.3409499377012257,2.3985303342342377,2.079843580722809,1.6979880407452583,2.491229072213173,4.136355847120285,11.0
2,2017-11-29,5.051689684391022,3.642433717846871,2.717968136072159,2.17375535517931,3.5637634545564656,5.802088260650635,11.0
3,2017-11-30,6.5279635190963745,4.946319669485092,3.2699163705110554,2.817914113402367,4.638431489467621,7.033922910690308,11.0
4,2017-12-01,7.592965126037598,6.037416517734528,3.697488576173783,3.6618365645408635,5.660945922136307,7.871043801307678,11.999999999999998
5,2017-12-04,8.370955467224121,6.823942124843597,4.044060170650482,4.679481476545334,6.689693629741669,8.396924495697021,11.999999999999998
6,2017-12-05,9.01271790266037,7.336911737918854,4.368468791246414,5.776009410619736,7.7754433155059814,8.697584450244904,11.999999999999998
7,2017-12-06,9.56933879852295,7.63436883687973,4.705817341804504,6.8003124594688416,8.875440299510956,8.862056493759155,11.999999999999998
8,2017-12-07,10.029040038585663,7.764273643493652,5.061100900173187,7.6200520396232605,9.892233192920685,8.946457147598267,11.999999999999998
9,2017-12-08,10.37786477804184,7.759733259677887,5.411868005990982,8.195873022079468,10.74786376953125,8.986814439296722,11.999999999999998
10,2017-12-11,10.63718330860138,7.662975549697876,5.73604878783226,8.567785859107971,11.427464485168455,9.000463783740997,11.999999999999998
11,2017-12-12,10.84192019701004,7.525005578994751,6.018931418657303,8.80318558216095,11.810105741024016,8.999107241630554,11.999999999999998
12,2017-12-13,10.991512894630432,7.351269841194153,6.237788736820221,8.966229617595673,11.905874729156492,8.944701969623566,11.999999999999998
13,2017-12-14,11.15097379684448,7.1946951150894165,6.409900099039078,9.088659346103668,11.955280005931852,8.923796534538269,11.999999999999998
14,2017-12-15,11.332324266433714,7.077384054660797,6.549651801586151,9.200961232185364,11.979383051395414,8.937651097774506,11.999999999999998
15,2017-12-18,11.53656482696533,6.982208430767059,6.66840660572052,9.33637809753418,11.990659594535826,9.00168788433075,11.999999999999998
16,2017-12-19,11.766472816467283,6.890370070934296,6.767055869102478,9.507941663265228,11.995773017406462,9.1252361536026,11.999999999999998
17,2017-12-20,11.941443145275114,6.796654582023621,6.839697420597076,9.693757772445679,11.998045504093168,9.269144356250763,11.999999999999998
18,2017-12-21,11.946117281913756,6.707138538360596,6.8792226910591125,9.860014498233795,11.99904930591583,9.378451883792877,11.999999999999998
19,2017-12-22,11.94897264242172,6.627651333808899,6.884383976459503,9.989419043064117,11.999499082565306,9.435019493103027,11.999999999999998
20,2017-12-26,11.9496853351593,6.564620316028595,6.8668131828308105,10.081027925014496,11.99970495700836,9.450422048568726,11.999999999999998
21,2017-12-27,11.948551058769224,6.527823209762573,6.831191658973694,10.143129229545593,11.99980068206787,9.447137236595154,11.999999999999998
22,2017-12-28,11.94567537307739,6.507542610168457,6.779264748096466,10.180494785308838,11.999837398529051,9.41997492313385,11.999999999999998
23,2017-12-29,11.880103051662443,6.499041765928268,6.7084426283836365,10.201956868171692,11.999827563762663,9.379554688930511,11.999999999999998
24,2018-01-02,11.698522448539732,6.495408475399017,6.606225967407227,10.213625490665436,11.999756097793577,9.323873519897461,1.0
25,2018-01-03,11.485034584999083,6.497255772352219,6.455291152000427,10.219862043857574,11.999515473842619,9.24396014213562,1.0
26,2018-01-04,11.251666724681852,6.519162058830261,6.232366174459457,10.226395606994629,11.998627722263334,9.145843923091888,1.0
27,2018-01-05,10.991036236286163,6.590907990932465,5.913641393184662,10.246027767658234,11.99446105957031,9.059631049633026,1.0
28,2018-01-08,10.682735979557037,6.745014846324921,5.508919447660446,10.29611885547638,11.970045924186705,9.045197546482086,1.0
29,2018-01-09,10.330675601959229,6.994715631008148,5.095625191926956,10.40194684267044,11.430553913116453,9.188687443733215,1.0
30,2018-01-10,9.9503133893013,7.2719045877456665,4.805735945701599,10.553098678588867,10.320098638534546,9.492814481258392,1.0
31,2018-01-11,9.592712759971619,7.4863234758377075,4.703287184238434,10.718516170978546,8.625097632408142,9.872556447982788,1.0
